run,tag,step,value
PPO_2,train/approx_kl,87982080,0.014070598408579826
PPO_2,train/approx_kl,88064000,0.018353208899497986
PPO_2,train/approx_kl,88145920,0.0164863970130682
PPO_2,train/approx_kl,88227840,0.012503583915531635
PPO_2,train/approx_kl,88309760,0.022559616714715958
PPO_2,train/approx_kl,88391680,0.017669325694441795
PPO_2,train/approx_kl,88473600,0.015186434611678123
PPO_2,train/approx_kl,88555520,0.012530429288744926
PPO_2,train/approx_kl,88637440,0.012852175161242485
PPO_2,train/approx_kl,88719360,0.012443890795111656
PPO_2,train/approx_kl,88801280,0.011062867939472198
PPO_2,train/approx_kl,88883200,0.013339405879378319
PPO_2,train/approx_kl,88965120,0.01523994654417038
PPO_2,train/approx_kl,89047040,0.012775328010320663
PPO_2,train/approx_kl,89128960,0.012194267474114895
PPO_2,train/approx_kl,89210880,0.015721064060926437
PPO_2,train/approx_kl,89292800,0.012376685626804829
PPO_2,train/approx_kl,89374720,0.012003852054476738
PPO_2,train/approx_kl,89456640,0.014538219198584557
PPO_2,train/approx_kl,89538560,0.013704365119338036
PPO_2,train/approx_kl,89620480,0.01681927964091301
PPO_2,train/approx_kl,89702400,0.015076314099133015
PPO_2,train/approx_kl,89784320,0.014203696511685848
PPO_2,train/approx_kl,89866240,0.013689424842596054
PPO_2,train/approx_kl,89948160,0.016345292329788208
PPO_2,train/approx_kl,90030080,0.017446957528591156
PPO_2,train/approx_kl,90112000,0.013369249179959297
PPO_2,train/approx_kl,90193920,0.01350925862789154
PPO_2,train/approx_kl,90275840,0.01415584422647953
PPO_2,train/approx_kl,90357760,0.011953701265156269
PPO_2,train/approx_kl,90439680,0.013862738385796547
PPO_2,train/approx_kl,90521600,0.014183588325977325
PPO_2,train/approx_kl,90603520,0.015148424543440342
PPO_2,train/approx_kl,90685440,0.019754182547330856
PPO_2,train/approx_kl,90767360,0.02047148160636425
PPO_2,train/approx_kl,90849280,0.01476673036813736
PPO_2,train/approx_kl,90931200,0.01428975723683834
PPO_2,train/approx_kl,91013120,0.01350235752761364
PPO_2,train/approx_kl,91095040,0.013926638290286064
PPO_2,train/approx_kl,91176960,0.018067657947540283
PPO_2,train/approx_kl,91258880,0.014707399532198906
PPO_2,train/approx_kl,91340800,0.011462976224720478
PPO_2,train/approx_kl,91422720,0.01571548916399479
PPO_2,train/approx_kl,91504640,0.010381531901657581
PPO_2,train/approx_kl,91586560,0.0146646648645401
PPO_2,train/approx_kl,91668480,0.014964809641242027
PPO_2,train/approx_kl,91750400,0.014300065115094185
PPO_2,train/approx_kl,91832320,0.013189826160669327
PPO_2,train/approx_kl,91914240,0.012694388628005981
PPO_2,train/approx_kl,91996160,0.014376668259501457
PPO_2,train/approx_kl,92078080,0.015380945056676865
PPO_2,train/approx_kl,92160000,0.012905226089060307
PPO_2,train/approx_kl,92241920,0.02312426082789898
PPO_2,train/approx_kl,92323840,0.01434980146586895
PPO_2,train/approx_kl,92405760,0.016293317079544067
PPO_2,train/approx_kl,92487680,0.013483005575835705
PPO_2,train/approx_kl,92569600,0.017086073756217957
PPO_2,train/approx_kl,92651520,0.012382348999381065
PPO_2,train/approx_kl,92733440,0.015929346904158592
PPO_2,train/approx_kl,92815360,0.014725273475050926
PPO_2,train/approx_kl,92897280,0.013114438392221928
PPO_2,train/approx_kl,92979200,0.012073235586285591
PPO_2,train/approx_kl,93061120,0.015911506488919258
PPO_2,train/approx_kl,93143040,0.013041332364082336
PPO_2,train/approx_kl,93224960,0.018101338297128677
PPO_2,train/approx_kl,93306880,0.016992656514048576
PPO_2,train/approx_kl,93388800,0.012487346306443214
PPO_2,train/approx_kl,93470720,0.0130033940076828
PPO_2,train/approx_kl,93552640,0.0171147882938385
PPO_2,train/approx_kl,93634560,0.017560090869665146
PPO_2,train/approx_kl,93716480,0.01719602942466736
PPO_2,train/approx_kl,93798400,0.013528218492865562
PPO_2,train/approx_kl,93880320,0.014444918371737003
PPO_2,train/approx_kl,93962240,0.013112043961882591
PPO_2,train/approx_kl,94044160,0.013464968651533127
PPO_2,train/approx_kl,94126080,0.012729174457490444
PPO_2,train/approx_kl,94208000,0.013320366851985455
PPO_2,train/approx_kl,94289920,0.019833195954561234
PPO_2,train/approx_kl,94371840,0.017595559358596802
PPO_2,train/approx_kl,94453760,0.015019466169178486
PPO_2,train/approx_kl,94535680,0.016698002815246582
PPO_2,train/approx_kl,94617600,0.01455712877213955
PPO_2,train/approx_kl,94699520,0.012414207682013512
PPO_2,train/approx_kl,94781440,0.015837369486689568
PPO_2,train/approx_kl,94863360,0.013306867331266403
PPO_2,train/approx_kl,94945280,0.014471571892499924
PPO_2,train/approx_kl,95027200,0.01656099036335945
PPO_2,train/approx_kl,95109120,0.013518597930669785
PPO_2,train/approx_kl,95191040,0.014130235649645329
PPO_2,train/approx_kl,95272960,0.012426508590579033
PPO_2,train/approx_kl,95354880,0.01388104259967804
PPO_2,train/approx_kl,95436800,0.016324499621987343
PPO_2,train/approx_kl,95518720,0.013436971232295036
PPO_2,train/approx_kl,95600640,0.014032216742634773
PPO_2,train/approx_kl,95682560,0.012629861012101173
PPO_2,train/approx_kl,95764480,0.014993991702795029
PPO_2,train/approx_kl,95846400,0.017959680408239365
PPO_2,train/approx_kl,95928320,0.012635067105293274
PPO_2,train/approx_kl,96010240,0.014246252365410328
PPO_2,train/approx_kl,96092160,0.01153379213064909
PPO_2,train/approx_kl,96174080,0.015397349372506142
PPO_2,train/approx_kl,96256000,0.010382362641394138
PPO_2,train/approx_kl,96337920,0.013183279894292355
PPO_2,train/approx_kl,96419840,0.0136692114174366
PPO_2,train/approx_kl,96501760,0.015993844717741013
PPO_2,train/approx_kl,96583680,0.0159705001860857
PPO_2,train/approx_kl,96665600,0.012525450438261032
PPO_2,train/approx_kl,96747520,0.013422097079455853
PPO_2,train/approx_kl,96829440,0.012815701775252819
PPO_2,train/approx_kl,96911360,0.018172763288021088
PPO_2,train/approx_kl,96993280,0.01094429474323988
PPO_2,train/approx_kl,97075200,0.015220721252262592
PPO_2,train/approx_kl,97157120,0.017712268978357315
PPO_2,train/approx_kl,97239040,0.01504930667579174
PPO_2,train/approx_kl,97320960,0.014176581054925919
PPO_2,train/approx_kl,97402880,0.014522824436426163
PPO_2,train/approx_kl,97484800,0.012847833335399628
PPO_2,train/approx_kl,97566720,0.011659478768706322
PPO_2,train/approx_kl,97648640,0.015913259238004684
PPO_2,train/approx_kl,97730560,0.01703532598912716
PPO_2,train/approx_kl,97812480,0.016073906794190407
PPO_2,train/approx_kl,97894400,0.013895899057388306
PPO_2,train/approx_kl,97976320,0.01536022312939167
PPO_2,train/approx_kl,98058240,0.01621975563466549
PPO_2,train/approx_kl,98140160,0.01566479727625847
PPO_2,train/approx_kl,98222080,0.013351690024137497
PPO_2,train/approx_kl,98304000,0.01352647878229618
PPO_2,train/approx_kl,98385920,0.013307111337780952
PPO_2,train/approx_kl,98467840,0.014741608873009682
PPO_2,train/approx_kl,98549760,0.014460068196058273
PPO_2,train/approx_kl,98631680,0.01622353121638298
PPO_2,train/approx_kl,98713600,0.016808390617370605
PPO_2,train/approx_kl,98795520,0.020318154245615005
PPO_2,train/approx_kl,98877440,0.01166696846485138
PPO_2,train/approx_kl,98959360,0.014469785615801811
PPO_2,train/approx_kl,99041280,0.011993386782705784
PPO_2,train/approx_kl,99123200,0.013628220185637474
PPO_2,train/approx_kl,99205120,0.01670445129275322
PPO_2,train/approx_kl,99287040,0.015071159228682518
PPO_2,train/approx_kl,99368960,0.016535300761461258
PPO_2,train/approx_kl,99450880,0.013573894277215004
PPO_2,train/approx_kl,99532800,0.015477151609957218
PPO_2,train/approx_kl,99614720,0.013123102486133575
PPO_2,train/approx_kl,99696640,0.015178912319242954
PPO_2,train/approx_kl,99778560,0.012089908123016357
PPO_2,train/approx_kl,99860480,0.012858876958489418
PPO_2,train/approx_kl,99942400,0.016577143222093582
PPO_2,train/approx_kl,100024320,0.014157060533761978
PPO_2,train/approx_kl,100106240,0.013025254011154175
PPO_2,train/approx_kl,100188160,0.012189268134534359
PPO_2,train/approx_kl,100270080,0.012903686612844467
PPO_2,train/approx_kl,100352000,0.014438468962907791
PPO_2,train/approx_kl,100433920,0.01544620655477047
PPO_2,train/approx_kl,100515840,0.017215127125382423
PPO_2,train/approx_kl,100597760,0.011607863008975983
PPO_2,train/approx_kl,100679680,0.01423735823482275
PPO_2,train/approx_kl,100761600,0.013737089931964874
PPO_2,train/approx_kl,100843520,0.012937738560140133
PPO_2,train/approx_kl,100925440,0.017656050622463226
PPO_2,train/approx_kl,101007360,0.011869391426444054
PPO_2,train/approx_kl,101089280,0.012260060757398605
PPO_2,train/approx_kl,101171200,0.015160509385168552
PPO_2,train/approx_kl,101253120,0.0124411191791296
PPO_2,train/approx_kl,101335040,0.015118662267923355
PPO_2,train/approx_kl,101416960,0.011641046032309532
PPO_2,train/approx_kl,101498880,0.012518081814050674
PPO_2,train/approx_kl,101580800,0.015374264679849148
PPO_2,train/approx_kl,101662720,0.012024429626762867
PPO_2,train/approx_kl,101744640,0.015356828458607197
PPO_2,train/approx_kl,101826560,0.015856988728046417
PPO_2,train/approx_kl,101908480,0.011345939710736275
PPO_2,train/approx_kl,101990400,0.01605815440416336
PPO_2,train/approx_kl,102072320,0.013860583305358887
PPO_2,train/approx_kl,102154240,0.01326717622578144
PPO_2,train/approx_kl,102236160,0.014266296289861202
PPO_2,train/approx_kl,102318080,0.013963703997433186
PPO_2,train/approx_kl,102400000,0.014461640268564224
PPO_2,train/approx_kl,102481920,0.01283293031156063
PPO_2,train/approx_kl,102563840,0.019955625757575035
PPO_2,train/approx_kl,102645760,0.012169365771114826
PPO_2,train/approx_kl,102727680,0.014046218246221542
PPO_2,train/approx_kl,102809600,0.0126420296728611
PPO_2,train/approx_kl,102891520,0.014696205034852028
PPO_2,train/approx_kl,102973440,0.014429157599806786
PPO_2,train/approx_kl,103055360,0.014154716394841671
PPO_2,train/approx_kl,103137280,0.013194633647799492
PPO_2,train/approx_kl,103219200,0.01252381969243288
PPO_2,train/approx_kl,103301120,0.014495182782411575
PPO_2,train/approx_kl,103383040,0.010964939370751381
PPO_2,train/approx_kl,103464960,0.013153210282325745
PPO_2,train/approx_kl,103546880,0.0150523092597723
PPO_2,train/approx_kl,103628800,0.015114379115402699
PPO_2,train/approx_kl,103710720,0.014074122533202171
PPO_2,train/approx_kl,103792640,0.011963466182351112
PPO_2,train/approx_kl,103874560,0.011488622054457664
PPO_2,train/approx_kl,103956480,0.014875359833240509
PPO_2,train/approx_kl,104038400,0.013352585956454277
PPO_2,train/approx_kl,104120320,0.01383538544178009
PPO_2,train/approx_kl,104202240,0.015267003327608109
PPO_2,train/approx_kl,104284160,0.013644060119986534
PPO_2,train/approx_kl,104366080,0.013005867600440979
PPO_2,train/approx_kl,104448000,0.016059521585702896
PPO_2,train/approx_kl,104529920,0.016785193234682083
PPO_2,train/approx_kl,104611840,0.014443807303905487
PPO_2,train/approx_kl,104693760,0.013750787824392319
PPO_2,train/approx_kl,104775680,0.01541423425078392
PPO_2,train/approx_kl,104857600,0.015505211427807808
PPO_2,train/approx_kl,104939520,0.014695527963340282
PPO_2,train/approx_kl,105021440,0.013994301669299603
PPO_2,train/approx_kl,105103360,0.013576732948422432
PPO_2,train/approx_kl,105185280,0.01610134355723858
PPO_2,train/approx_kl,105267200,0.014746913686394691
PPO_2,train/approx_kl,105349120,0.016045747324824333
PPO_2,train/approx_kl,105431040,0.010389994829893112
PPO_2,train/approx_kl,105512960,0.012202965095639229
PPO_2,train/approx_kl,105594880,0.014288030564785004
PPO_2,train/approx_kl,105676800,0.012095773592591286
PPO_2,train/approx_kl,105758720,0.017044421285390854
PPO_2,train/approx_kl,105840640,0.01589389145374298
PPO_2,train/approx_kl,105922560,0.010988017544150352
PPO_2,train/approx_kl,106004480,0.016171850264072418
PPO_2,train/approx_kl,106086400,0.013398740440607071
PPO_2,train/approx_kl,106168320,0.015427825041115284
PPO_2,train/approx_kl,106250240,0.016002725809812546
PPO_2,train/approx_kl,106332160,0.013365944847464561
PPO_2,train/approx_kl,106414080,0.013326538726687431
PPO_2,train/approx_kl,106496000,0.013556071557104588
PPO_2,train/approx_kl,106577920,0.012720998376607895
PPO_2,train/approx_kl,106659840,0.014085134491324425
PPO_2,train/approx_kl,106741760,0.01400978397578001
PPO_2,train/approx_kl,106823680,0.016355928033590317
PPO_2,train/approx_kl,106905600,0.014700120314955711
PPO_2,train/approx_kl,106987520,0.012049566954374313
PPO_2,train/approx_kl,107069440,0.014711306430399418
PPO_2,train/approx_kl,107151360,0.01195203885436058
PPO_2,train/approx_kl,107233280,0.014025624841451645
PPO_2,train/approx_kl,107315200,0.015661902725696564
PPO_2,train/approx_kl,107397120,0.013815467245876789
PPO_2,train/approx_kl,107479040,0.014606243930757046
PPO_2,train/approx_kl,107560960,0.015466287732124329
PPO_2,train/approx_kl,107642880,0.014582927338778973
PPO_2,train/approx_kl,107724800,0.0166611447930336
PPO_2,train/approx_kl,107806720,0.011653106659650803
PPO_2,train/approx_kl,107888640,0.012522515840828419
PPO_2,train/approx_kl,107970560,0.013124193996191025
PPO_2,train/approx_kl,108052480,0.012837158516049385
PPO_2,train/approx_kl,108134400,0.01864839345216751
PPO_2,train/approx_kl,108216320,0.02017495036125183
PPO_2,train/approx_kl,108298240,0.015400072559714317
PPO_2,train/approx_kl,108380160,0.014815034344792366
PPO_2,train/approx_kl,108462080,0.012040933594107628
PPO_2,train/approx_kl,108544000,0.015289666131138802
PPO_2,train/approx_kl,108625920,0.011102036572992802
PPO_2,train/approx_kl,108707840,0.014494229108095169
PPO_2,train/approx_kl,108789760,0.013501143082976341
PPO_2,train/approx_kl,108871680,0.015268974006175995
PPO_2,train/approx_kl,108953600,0.012234141118824482
PPO_2,train/approx_kl,109035520,0.01575537770986557
PPO_2,train/approx_kl,109117440,0.014296401292085648
PPO_2,train/approx_kl,109199360,0.01380886510014534
PPO_2,train/approx_kl,109281280,0.012501971796154976
PPO_2,train/approx_kl,109363200,0.018879903480410576
PPO_2,train/approx_kl,109445120,0.017348865047097206
PPO_2,train/approx_kl,109527040,0.01444985717535019
PPO_2,train/approx_kl,109608960,0.011841321364045143
PPO_2,train/approx_kl,109690880,0.013084776699543
PPO_2,train/approx_kl,109772800,0.01281037088483572
PPO_2,train/approx_kl,109854720,0.0176369808614254
PPO_2,train/approx_kl,109936640,0.016532722860574722
PPO_2,train/approx_kl,110018560,0.016030123457312584
PPO_2,train/approx_kl,110100480,0.01742168888449669
PPO_2,train/approx_kl,110182400,0.013316374272108078
PPO_2,train/approx_kl,110264320,0.013887779787182808
PPO_2,train/approx_kl,110346240,0.021077483892440796
PPO_2,train/approx_kl,110428160,0.012287606485188007
PPO_2,train/approx_kl,110510080,0.01432887278497219
PPO_2,train/approx_kl,110592000,0.014320459216833115
PPO_2,train/approx_kl,110673920,0.013862296007573605
PPO_2,train/approx_kl,110755840,0.014474106952548027
PPO_2,train/approx_kl,110837760,0.03196541965007782
PPO_2,train/approx_kl,110919680,0.011781962588429451
PPO_2,train/approx_kl,111001600,0.0152960866689682
PPO_2,train/approx_kl,111083520,0.0143132284283638
PPO_2,train/approx_kl,111165440,0.011888617649674416
PPO_2,train/approx_kl,111247360,0.016505394130945206
PPO_2,train/approx_kl,111329280,0.012586337514221668
PPO_2,train/approx_kl,111411200,0.01942894607782364
PPO_2,train/approx_kl,111493120,0.016418129205703735
PPO_2,train/approx_kl,111575040,0.015600454062223434
PPO_2,train/approx_kl,111656960,0.018214168027043343
PPO_2,train/approx_kl,111738880,0.019291065633296967
PPO_2,train/approx_kl,111820800,0.02063610777258873
PPO_2,train/approx_kl,111902720,0.016084162518382072
PPO_2,train/approx_kl,111984640,0.017947452142834663
PPO_2,train/approx_kl,112066560,0.013740302994847298
PPO_2,train/approx_kl,112148480,0.014551347121596336
PPO_2,train/approx_kl,112230400,0.013831323012709618
PPO_2,train/approx_kl,112312320,0.015643706545233727
PPO_2,train/approx_kl,112394240,0.01328772958368063
PPO_2,train/approx_kl,112476160,0.011995010077953339
PPO_2,train/approx_kl,112558080,0.017360005527734756
PPO_2,train/approx_kl,112640000,0.023643705993890762
PPO_2,train/approx_kl,112721920,0.018863294273614883
PPO_2,train/approx_kl,112803840,0.01646941527724266
PPO_2,train/approx_kl,112885760,0.014389335177838802
PPO_2,train/approx_kl,112967680,0.015381455421447754
PPO_2,train/approx_kl,113049600,0.013913888484239578
PPO_2,train/approx_kl,113131520,0.012919497676193714
PPO_2,train/approx_kl,113213440,0.011698434129357338
PPO_2,train/approx_kl,113295360,0.016773944720625877
PPO_2,train/approx_kl,113377280,0.015216662548482418
PPO_2,train/approx_kl,113459200,0.013581091538071632
PPO_2,train/approx_kl,113541120,0.015608025714755058
PPO_2,train/approx_kl,113623040,0.015861647203564644
PPO_2,train/approx_kl,113704960,0.015052219852805138
PPO_2,train/approx_kl,113786880,0.016780532896518707
PPO_2,train/approx_kl,113868800,0.012714322656393051
PPO_2,train/approx_kl,113950720,0.01438773050904274
PPO_2,train/approx_kl,114032640,0.015011819079518318
PPO_2,train/approx_kl,114114560,0.012869834899902344
PPO_2,train/approx_kl,114196480,0.014103296212852001
PPO_2,train/approx_kl,114278400,0.012225368060171604
PPO_2,train/approx_kl,114360320,0.014181045815348625
PPO_2,train/approx_kl,114442240,0.010576916858553886
PPO_2,train/approx_kl,114524160,0.013447046279907227
PPO_2,train/approx_kl,114606080,0.01528448797762394
PPO_2,train/approx_kl,114688000,0.012990737333893776
PPO_2,train/approx_kl,114769920,0.014870635233819485
PPO_2,train/approx_kl,114851840,0.014840039424598217
PPO_2,train/approx_kl,114933760,0.013069557957351208
PPO_2,train/approx_kl,115015680,0.011774959042668343
PPO_2,train/approx_kl,115097600,0.014104237779974937
PPO_2,train/approx_kl,115179520,0.018396630883216858
PPO_2,train/approx_kl,115261440,0.012870453298091888
PPO_2,train/approx_kl,115343360,0.018824007362127304
PPO_2,train/approx_kl,115425280,0.015735870227217674
PPO_2,train/approx_kl,115507200,0.01604796200990677
PPO_2,train/approx_kl,115589120,0.013102351687848568
PPO_2,train/approx_kl,115671040,0.017793316394090652
PPO_2,train/approx_kl,115752960,0.013129165396094322
PPO_2,train/approx_kl,115834880,0.017009656876325607
PPO_2,train/approx_kl,115916800,0.012756053358316422
PPO_2,train/approx_kl,115998720,0.014203966595232487
PPO_2,train/approx_kl,116080640,0.02030712366104126
PPO_2,train/approx_kl,116162560,0.015102371573448181
PPO_2,train/approx_kl,116244480,0.016095208004117012
PPO_2,train/approx_kl,116326400,0.013562488369643688
PPO_2,train/approx_kl,116408320,0.01636502519249916
PPO_2,train/approx_kl,116490240,0.014242173172533512
PPO_2,train/approx_kl,116572160,0.01681680977344513
PPO_2,train/approx_kl,116654080,0.015059933066368103
PPO_2,train/approx_kl,116736000,0.011625166051089764
PPO_2,train/approx_kl,116817920,0.01371740736067295
PPO_2,train/approx_kl,116899840,0.014261012896895409
PPO_2,train/approx_kl,116981760,0.01811448112130165
PPO_2,train/approx_kl,117063680,0.014176497235894203
PPO_2,train/approx_kl,117145600,0.012863487005233765
PPO_2,train/approx_kl,117227520,0.013534916564822197
PPO_2,train/approx_kl,117309440,0.015827026218175888
PPO_2,train/approx_kl,117391360,0.013953696936368942
PPO_2,train/approx_kl,117473280,0.01592900976538658
PPO_2,train/approx_kl,117555200,0.013068239204585552
PPO_2,train/approx_kl,117637120,0.013945989310741425
PPO_2,train/approx_kl,117719040,0.013899496756494045
PPO_2,train/approx_kl,117800960,0.014851503074169159
PPO_2,train/approx_kl,117882880,0.014628223143517971
PPO_2,train/approx_kl,117964800,0.01903301291167736
PPO_2,train/approx_kl,118046720,0.011394932866096497
PPO_2,train/approx_kl,118128640,0.01944568380713463
PPO_2,train/approx_kl,118210560,0.01153657492250204
PPO_2,train/approx_kl,118292480,0.014338120818138123
PPO_2,train/approx_kl,118374400,0.011989906430244446
PPO_2,train/approx_kl,118456320,0.013225799426436424
PPO_2,train/approx_kl,118538240,0.012850399129092693
PPO_2,train/approx_kl,118620160,0.012745464220643044
PPO_2,train/approx_kl,118702080,0.01649172231554985
PPO_2,train/approx_kl,118784000,0.014946580864489079
PPO_2,train/approx_kl,118865920,0.013977140188217163
PPO_2,train/approx_kl,118947840,0.012029352597892284
PPO_2,train/approx_kl,119029760,0.011458959430456161
PPO_2,train/approx_kl,119111680,0.02267267368733883
PPO_2,train/approx_kl,119193600,0.01311266329139471
PPO_2,train/approx_kl,119275520,0.01679328829050064
PPO_2,train/approx_kl,119357440,0.01340157724916935
PPO_2,train/approx_kl,119439360,0.014086700044572353
PPO_2,train/approx_kl,119521280,0.014493731781840324
PPO_2,train/approx_kl,119603200,0.015766248106956482
PPO_2,train/approx_kl,119685120,0.012200495228171349
PPO_2,train/approx_kl,119767040,0.01317614410072565
PPO_2,train/approx_kl,119848960,0.016335580497980118
PPO_2,train/approx_kl,119930880,0.012313395738601685
PPO_2,train/approx_kl,120012800,0.012929175049066544
PPO_2,train/approx_kl,120094720,0.014550210908055305
PPO_2,train/approx_kl,120176640,0.014017129316926003
PPO_2,train/approx_kl,120258560,0.015414444729685783
PPO_2,train/approx_kl,120340480,0.013567227870225906
PPO_2,train/approx_kl,120422400,0.015328271314501762
PPO_2,train/approx_kl,120504320,0.016124535351991653
PPO_2,train/approx_kl,120586240,0.012475449591875076
PPO_2,train/approx_kl,120668160,0.016314001753926277
PPO_2,train/approx_kl,120750080,0.014922546222805977
PPO_2,train/approx_kl,120832000,0.012355240993201733
PPO_2,train/approx_kl,120913920,0.015396397560834885
PPO_2,train/approx_kl,120995840,0.01500444021075964
PPO_2,train/approx_kl,121077760,0.013500237837433815
PPO_2,train/approx_kl,121159680,0.016874974593520164
PPO_2,train/approx_kl,121241600,0.013239869847893715
PPO_2,train/approx_kl,121323520,0.017778370529413223
PPO_2,train/approx_kl,121405440,0.010558471083641052
PPO_2,train/approx_kl,121487360,0.018444515764713287
PPO_2,train/approx_kl,121569280,0.013728257268667221
PPO_2,train/approx_kl,121651200,0.021374192088842392
PPO_2,train/approx_kl,121733120,0.012616016902029514
PPO_2,train/approx_kl,121815040,0.012681304477155209
PPO_2,train/approx_kl,121896960,0.016804032027721405
PPO_2,train/approx_kl,121978880,0.010634275153279305
PPO_2,train/approx_kl,122060800,0.020113643258810043
PPO_2,train/approx_kl,122142720,0.013784009963274002
PPO_2,train/approx_kl,122224640,0.013516698032617569
PPO_2,train/approx_kl,122306560,0.012178356759250164
PPO_2,train/approx_kl,122388480,0.013479940593242645
PPO_2,train/approx_kl,122470400,0.014570611529052258
PPO_2,train/approx_kl,122552320,0.018633732572197914
PPO_2,train/approx_kl,122634240,0.012626521289348602
PPO_2,train/approx_kl,122716160,0.013843119144439697
PPO_2,train/approx_kl,122798080,0.014724352397024632
PPO_2,train/approx_kl,122880000,0.013625627383589745
PPO_2,train/approx_kl,122961920,0.015847675502300262
PPO_2,train/approx_kl,123043840,0.013837260194122791
PPO_2,train/approx_kl,123125760,0.010802647098898888
PPO_2,train/approx_kl,123207680,0.019473383203148842
PPO_2,train/approx_kl,123289600,0.016505166888237
PPO_2,train/approx_kl,123371520,0.015681451186537743
PPO_2,train/approx_kl,123453440,0.019934169948101044
PPO_2,train/approx_kl,123535360,0.019815558567643166
PPO_2,train/approx_kl,123617280,0.015258612111210823
PPO_2,train/approx_kl,123699200,0.013674971647560596
PPO_2,train/approx_kl,123781120,0.01318921148777008
PPO_2,train/approx_kl,123863040,0.012070314027369022
PPO_2,train/approx_kl,123944960,0.014184420928359032
PPO_2,train/approx_kl,124026880,0.013352625072002411
PPO_2,train/approx_kl,124108800,0.015895869582891464
PPO_2,train/approx_kl,124190720,0.014547052793204784
PPO_2,train/approx_kl,124272640,0.01760857179760933
PPO_2,train/approx_kl,124354560,0.015303491614758968
PPO_2,train/approx_kl,124436480,0.014658434316515923
PPO_2,train/approx_kl,124518400,0.013025205582380295
PPO_2,train/approx_kl,124600320,0.014462834224104881
PPO_2,train/approx_kl,124682240,0.016571257263422012
PPO_2,train/approx_kl,124764160,0.014048859477043152
PPO_2,train/approx_kl,124846080,0.01531374640762806
PPO_2,train/approx_kl,124928000,0.015585537999868393
PPO_2,train/approx_kl,125009920,0.01858505979180336
PPO_2,train/approx_kl,125091840,0.013102684170007706
PPO_2,train/approx_kl,125173760,0.012879346497356892
PPO_2,train/approx_kl,125255680,0.015576892532408237
PPO_2,train/approx_kl,125337600,0.011824015527963638
PPO_2,train/approx_kl,125419520,0.014217828400433064
PPO_2,train/approx_kl,125501440,0.014579065144062042
PPO_2,train/approx_kl,125583360,0.014225458726286888
PPO_2,train/approx_kl,125665280,0.011388426646590233
PPO_2,train/approx_kl,125747200,0.013794044964015484
PPO_2,train/approx_kl,125829120,0.016785047948360443
PPO_2,train/approx_kl,125911040,0.011453734710812569
PPO_2,train/approx_kl,125992960,0.014369970187544823
PPO_2,train/approx_kl,126074880,0.014704033732414246
PPO_2,train/approx_kl,126156800,0.01785551756620407
PPO_2,train/approx_kl,126238720,0.01784571260213852
PPO_2,train/approx_kl,126320640,0.017997119575738907
PPO_2,train/approx_kl,126402560,0.012445831671357155
PPO_2,train/approx_kl,126484480,0.014550156891345978
PPO_2,train/approx_kl,126566400,0.012843397445976734
PPO_2,train/approx_kl,126648320,0.012605428695678711
PPO_2,train/approx_kl,126730240,0.01597081497311592
PPO_2,train/approx_kl,126812160,0.012614232487976551
PPO_2,train/approx_kl,126894080,0.013826781883835793
PPO_2,train/approx_kl,126976000,0.014280006289482117
PPO_2,train/approx_kl,127057920,0.015459191054105759
PPO_2,train/approx_kl,127139840,0.01463095098733902
PPO_2,train/approx_kl,127221760,0.014871058985590935
PPO_2,train/approx_kl,127303680,0.014019529335200787
PPO_2,train/approx_kl,127385600,0.022268231958150864
PPO_2,train/approx_kl,127467520,0.012853018939495087
PPO_2,train/approx_kl,127549440,0.022431805729866028
PPO_2,train/approx_kl,127631360,0.013425683602690697
PPO_2,train/approx_kl,127713280,0.013999845832586288
PPO_2,train/approx_kl,127795200,0.015239872969686985
PPO_2,train/approx_kl,127877120,0.013484988361597061
PPO_2,train/approx_kl,127959040,0.014483262784779072
PPO_2,train/approx_kl,128040960,0.012056715786457062
PPO_2,train/approx_kl,128122880,0.013542522676289082
PPO_2,train/approx_kl,128204800,0.011561831459403038
PPO_2,train/approx_kl,128286720,0.018018847331404686
PPO_2,train/approx_kl,128368640,0.013229850679636002
PPO_2,train/approx_kl,128450560,0.013878733851015568
PPO_2,train/approx_kl,128532480,0.012477227486670017
PPO_2,train/approx_kl,128614400,0.014988940209150314
PPO_2,train/approx_kl,128696320,0.014509459026157856
PPO_2,train/approx_kl,128778240,0.013526283204555511
PPO_2,train/approx_kl,128860160,0.01375666819512844
PPO_2,train/approx_kl,128942080,0.01705438643693924
PPO_2,train/approx_kl,129024000,0.015880245715379715
PPO_2,train/approx_kl,129105920,0.013824421912431717
PPO_2,train/approx_kl,129187840,0.012200098484754562
PPO_2,train/approx_kl,129269760,0.010288749821484089
PPO_2,train/approx_kl,129351680,0.01157379150390625
PPO_2,train/approx_kl,129433600,0.012971702963113785
PPO_2,train/approx_kl,129515520,0.018535342067480087
PPO_2,train/approx_kl,129597440,0.015367558225989342
PPO_2,train/approx_kl,129679360,0.012985981069505215
PPO_2,train/approx_kl,129761280,0.014028934761881828
PPO_2,train/approx_kl,129843200,0.012472572736442089
PPO_2,train/approx_kl,129925120,0.01287776604294777
PPO_2,train/approx_kl,130007040,0.013340998440980911
PPO_2,train/clip_fraction,81920,0.09042968600988388
PPO_2,train/clip_fraction,163840,0.06367187201976776
PPO_2,train/clip_fraction,245760,0.05169677734375
PPO_2,train/clip_fraction,327680,0.03985595703125
